"usuario.puntuacion","puntuacion.calidad_construccion","marca","GPS.notes","puntuacion.visor","fecha_lanzamiento","caracteristicas.resolucion","puntuacion.general","caracteristicas.velocidad_obturador","modelo","puntuacion.modo_video","puntuacion.puntuacion_calidad_raw","caracteristicas.peso","puntuacion.precision","tipo_sensor","puntuacion.calidad_jpg","precio","GPS","puntuacion.caracteristicas","puntuacion.ergonomia_manejo","puntuacion.pro_review","puntuacion.luz_baja_alto_ISO","tipo_cuerpo","caracteristicas.volumen"
81.7046,74.1269841269841,"Sony",NA,72.8571428571429,"2014","5456 x 3632",74.6031746031746,"1/4000 sec","Sony Alpha a5000 (ILCE 5000)",78.4126984126984,83.7460317460317,269,77.8571428571429,"CMOS",75.5988455988456,600,"None",76.984126984127,58.7301587301587,82,79.5093795093795,"Rangefinder-style mirrorless",249480
10,64.2857142857143,"Sony",NA,80.7818270165209,"2014","5152 x 3864",42.8571428571429,"1/1500 sec","Sony Cyber-shot DSC-W810",64.2857142857143,78.4691963365433,111,77.3856016432547,"CCD",58.3333333333333,100,"None",64.2857142857143,50,70,64.2857142857143,"Ultracompact",114072
95,NA,"Kodak",NA,NA,"2014","5184 x 3888",NA,NA,"Kodak Pixpro Astro Zoom AZ651",NA,NA,NA,NA,"CMOS",NA,349,"None",NA,NA,NA,NA,"SLR-like (bridge)",NA
60,73.6931560502989,"Canon",NA,76.6235827664399,"2014","4608 x 3456",66.1881055452484,"1/2000 sec","Canon PowerShot ELPH 340 HS (IXUS 265 HS)",61.4919604205318,73.2423933209648,147,71.9242630385488,"CMOS",66.6059516456567,199,"None",69.0219198790627,75.5563285920429,79.0134199134199,66.6787588313562,"Ultracompact",127600
NA,76.0714285714286,"Canon","via smartphone",73.4285714285714,"2014","4000 x 3000",63.9285714285714,"1/2000 sec","Canon PowerShot N100",61.7857142857143,67.0285714285714,289,72.1428571428571,"CMOS",63.9338699494949,349,"Optional",66.1904761904762,73.3928571428571,77,64.9512987012987,"Compact",257040
NA,76.0714285714286,"Canon","via mobile (linked to compatible smartphone)",73.4285714285714,"2014","4608 x 3456",63.9285714285714,"1/2000 sec","Canon PowerShot SX600 HS",61.7857142857143,67.0285714285714,188,72.1428571428571,"CMOS",63.9338699494949,249,"None",66.1904761904762,73.3928571428571,77,64.9512987012987,"Compact",164944
NA,83.2142857142857,"Fujifilm","via smartphone",57.1428571428571,"2014","4608 x 3456",61.7857142857143,"1/2000 sec","Fujifilm FinePix XP70",37.5,62.6785714285714,179,53.5714285714286,"CMOS",63.9646464646465,229,"Optional",69.3452380952381,76.7857142857143,76,63.474025974026,"Compact",181168
88.0882,71.4285714285714,"Fujifilm","via smartphone",72.5961538461539,"2014","4608 x 3456",71.4285714285714,"1/2000 sec","Fujifilm FinePix S1",50,57.1428571428571,680,67.7672327672328,"CMOS",42.8571428571429,499,"Optional",71.4285714285714,71.4285714285714,71,42.8571428571429,"SLR-like (bridge)",1331330
55,71.4285714285714,"Fujifilm",NA,72.5961538461539,"2014","4608 x 3456",71.4285714285714,"1/2000 sec","Fujifilm FinePix S8600",50,57.1428571428571,450,67.7672327672328,"CCD",42.8571428571429,229,"None",71.4285714285714,71.4285714285714,71,42.8571428571429,"SLR-like (bridge)",637065
70,71.4285714285714,"Fujifilm",NA,72.5961538461539,"2014","4608 x 3456",71.4285714285714,"1/1700 sec","Fujifilm FinePix S9200",50,57.1428571428571,670,67.7672327672328,"CMOS",42.8571428571429,329,"None",71.4285714285714,71.4285714285714,71,42.8571428571429,"SLR-like (bridge)",1241316
50,71.4285714285714,"Fujifilm",NA,72.5961538461539,"2014","4608 x 3456",71.4285714285714,"1/1700 sec","Fujifilm FinePix S9400W",50,57.1428571428571,670,67.7672327672328,"CMOS",42.8571428571429,349,"None",71.4285714285714,71.4285714285714,71,42.8571428571429,"SLR-like (bridge)",1241316
87.0454,65.7142857142857,"Nikon","via GP-1 or GP-1A adapter",92.8571428571429,"2013","4928 x 3280",42.8571428571429,"1/4000 sec","Nikon Df",64.1666666666667,83,760,60.7142857142857,"CMOS",72.005772005772,2749,"None",78.5714285714286,57.1428571428571,81,93.2467532467532,"Mid-size SLR",1061280
83.4286,79.9452654625068,"Olympus",NA,75.8234126984127,"2013","3968 x 2976",63.5030103995621,"1/2000 sec","Olympus Stylus 1",64.9425287356322,74.9698960043788,402,71.7460317460317,"CMOS",63.0724873253609,699,"None",78.6498814085021,71.5982484948002,79.176245210728,62.5471463402498,"SLR-like (bridge)",575244
88.2592,80,"Fujifilm",NA,71.4285714285714,"2013","4896 x 3264",71.4285714285714,"1/4000 sec","Fujifilm X-E2",28.5714285714286,82.2857142857143,350,74.2857142857143,"CMOS",76.8253968253968,999,"None",57.1428571428571,78.5714285714286,80,76.6233766233766,"Rangefinder-style mirrorless",357975
90,83.2142857142857,"Fujifilm",NA,57.1428571428571,"2013","4000 x 3000",61.7857142857143,"1/4000 sec","Fujifilm XQ1",37.5,62.6785714285714,206,53.5714285714286,"CMOS",63.9646464646465,499,"None",69.3452380952381,76.7857142857143,76,63.474025974026,"Compact",194700
82.077,57.1428571428571,"Nikon",NA,71.4285714285714,"2013","6000 x 4000",71.4285714285714,"1/4000 sec","Nikon D5300",71.4285714285714,80.7142857142857,480,67.8571428571429,"CMOS",72.3665223665224,799,"Built-in",70.9523809523809,68.5714285714286,79,72.7272727272727,"Compact SLR",931000
88.1114,71.4285714285714,"Panasonic",NA,64.2857142857143,"2013","4592 x 3448",71.4285714285714,"1/500 sec","Panasonic Lumix DMC-GM1",64.2857142857143,76.2857142857143,204,71.4285714285714,"CMOS",66.3780663780664,749,"None",69.0476190476191,57.1428571428571,78,71.4285714285714,"Rangefinder-style mirrorless",163350
93.5,67.1428571428571,"Sony",NA,85.7142857142857,"2013","7360 x 4912",85.7142857142857,"1/8000 sec","Sony a7R",85.7142857142857,89.2857142857143,465,75,"CMOS",67.8210678210678,2299,"None",80.9523809523809,57.1428571428571,82,75.3246753246753,"SLR-style mirrorless",573024
93.2862,64.2857142857143,"Sony",NA,85.7142857142857,"2013","6000 x 4000",78.5714285714286,"1/8000 sec","Sony a7",85.7142857142857,84.2857142857143,474,67.8571428571429,"CMOS",58.4415584415584,1699,"None",80.9523809523809,57.1428571428571,80,68.8311688311688,"SLR-style mirrorless",573024
82.637,78.5714285714286,"Sony",NA,71.4285714285714,"2013","5472 x 3648",42.8571428571429,"1/3200 sec","Sony Cyber-shot DSC-RX10",85.7142857142857,72.1428571428571,813,71.4285714285714,"CMOS",66.1616161616162,1299,"None",76.1904761904762,71.4285714285714,80,68.8311688311688,"SLR-like (bridge)",1157904
91.049,71.4285714285714,"Nikon","GP-1",92.8571428571429,"2013","6016 x 4016",64.2857142857143,"1/4000 sec","Nikon D610",71.4285714285714,87.7142857142857,850,67.8571428571429,"CMOS",73.0880230880231,1999,"Optional",80,64.2857142857143,87,87.6623376623377,"Mid-size SLR",1306506
93.6042,84.2857142857143,"Pentax","O-GPS1",82.8571428571429,"2013","6016 x 4000",78.5714285714286,"1/8000 sec","Pentax K-3",50,85,800,66.4285714285714,"CMOS",67.3881673881674,1299,"Optional",84.7619047619048,85.7142857142857,83,70.1298701298701,"Mid-size SLR",1008700
74.7222,74.2857142857143,"Nikon","includes compass and altimeter/depth meter",68.5714285714286,"2013","4608 x 3072",28.5714285714286,NA,"Nikon 1 AW1",57.1428571428571,65.1428571428571,201,72.8571428571429,"CMOS",61.8326118326118,799,"Built-in",76.1904761904762,71.4285714285714,76,45.4545454545455,"Rangefinder-style mirrorless",303696
83.426,75.7142857142857,"Fujifilm",NA,70.7142857142857,"2013","4896 x 3264",65,"1/4000 sec","Fujifilm X-A1",52.1428571428571,83.0857142857143,330,70.8571428571429,"CMOS",75.4935064935065,599,"None",67.1904761904762,75.2857142857143,80.4,75.8831168831169,"Rangefinder-style mirrorless",305721
89.0564,82.8571428571429,"Olympus",NA,85.7142857142857,"2013","4608 x 3456",57.1428571428571,"1/8000 sec","Olympus OM-D E-M1",71.4285714285714,78.8571428571429,497,71.4285714285714,"CMOS",70.2741702741703,1399,"None",80.9523809523809,85.7142857142857,84,71.4285714285714,"SLR-style mirrorless",769860
79.2858,66.0714285714286,"Nikon","via GP-1A",82.5814275814276,"2013","4000 x 3000",55.3571428571429,"1/4000 sec","Nikon Coolpix P7800",62.5,55.3571428571429,399,72.3841698841699,"CMOS",50.0744047619048,549,"Optional",66.9642857142857,67.8571428571429,72,51.7857142857143,"Compact",464100
NA,71.924033677765,"Nikon",NA,82.5814275814276,"2013","4160 x 3120",62.6905308621727,NA,"Nikon Coolpix S02",64.9342572850036,70.7673992673993,100,72.3841698841699,"CMOS",64.7019524491539,179,"None",74.6842026133071,74.7501503471653,79.1653272101033,66.4510489510489,"Ultracompact",70686
74,76.4285714285714,"Sony",NA,82.4489795918367,"2013","4896 x 3672",54.4642857142857,"1/1600 sec","Sony Cyber-shot DSC-QX10",86.25,70.7959183673469,105,78.7755102040816,"CMOS",64.8809523809524,250,"None",87.0238095238095,68.75,81.875,69.1720779220779,"Compact",126852
86.6666,76.4285714285714,"Sony",NA,82.4489795918367,"2013","5472 x 3648",54.4642857142857,"1/2000 sec","Sony Cyber-shot DSC-QX100",86.25,70.7959183673469,179,78.7755102040816,"CMOS",64.8809523809524,500,"None",87.0238095238095,68.75,81.875,69.1720779220779,"Compact",222264
80.606,74.5454545454545,"Sony",NA,88.5714285714286,"2013","5456 x 3632",79.2207792207792,NA,"Sony Alpha a3000",88.4415584415584,86.2727272727273,411,80.3896103896104,"CMOS",74.8917748917749,399,"None",88.1818181818182,70,87.3636363636364,85.926800472255,"SLR-style mirrorless",990080
93.3334,74.1269841269841,"Sony",NA,72.8571428571429,"2013","4912 x 3264",74.6031746031746,"1/4000 sec","Sony Alpha NEX-5T",78.4126984126984,83.7460317460317,276,77.8571428571429,"CMOS",75.5988455988456,699,"None",76.984126984127,58.7301587301587,82,79.5093795093795,"Rangefinder-style mirrorless",255411
89.2708,76.0714285714286,"Canon","via mobile (linked to compatible smartphone)",73.4285714285714,"2013","4000 x 3000",63.9285714285714,"1/4000 sec","Canon PowerShot G16",61.7857142857143,67.0285714285714,356,72.1428571428571,"CMOS",63.9338699494949,549,"Optional",66.1904761904762,73.3928571428571,77,64.9512987012987,"Compact",331360
73.476,76.0714285714286,"Canon","via mobile (linked to compatible smartphone)",73.4285714285714,"2013","4000 x 3000",63.9285714285714,"1/2000 sec","Canon PowerShot S120",61.7857142857143,67.0285714285714,217,72.1428571428571,"CMOS",63.9338699494949,449,"Optional",66.1904761904762,73.3928571428571,77,64.9512987012987,"Compact",171100
85,76.0714285714286,"Canon",NA,73.4285714285714,"2013","4608 x 3456",63.9285714285714,"1/1600 sec","Canon PowerShot SX510 HS",61.7857142857143,67.0285714285714,349,72.1428571428571,"CMOS",63.9338699494949,249,"None",66.1904761904762,73.3928571428571,77,64.9512987012987,"Compact",582400
45,76.0714285714286,"Canon",NA,73.4285714285714,"2013","4608 x 3456",63.9285714285714,"1/3200 sec","Canon PowerShot SX170 IS",61.7857142857143,67.0285714285714,251,72.1428571428571,"CCD",63.9338699494949,179,"None",66.1904761904762,73.3928571428571,77,64.9512987012987,"Compact",337392
83.8988,71.4285714285714,"Panasonic",NA,64.2857142857143,"2013","4592 x 3448",78.5714285714286,"1/8000 sec","Panasonic Lumix DMC-GX7",77.1428571428571,74.2857142857143,402,69.2857142857143,"CMOS",69.4083694083694,999,"None",77.1428571428571,67.1428571428571,79,68.1818181818182,"Rangefinder-style mirrorless",480315
84.359,71.4285714285714,"Canon",NA,85.7142857142857,"2013","5472 x 3648",85.7142857142857,"1/8000 sec","Canon EOS 70D",78.5714285714286,80.2857142857143,755,60.7142857142857,"CMOS",66.2337662337662,1199,"Optional",80,85.7142857142857,83,70.1298701298701,"Mid-size SLR",1142024
97.5,80.9523809523809,"Sony",NA,80.9523809523809,"2013","6000 x 4000",51.4285714285714,"1/4000 sec","Sony Cyber-shot DSC-RX1R",52.3809523809524,81.6666666666667,482,75,"CMOS",72.3761423761424,2,"None",73.015873015873,61.9047619047619,80,80.9523809523809,"Large sensor compact",514150
79.125,78.5714285714286,"Sony",NA,71.4285714285714,"2013","5472 x 3648",57.1428571428571,"1/2000 sec","Sony Cyber-shot DSC-RX100 II",78.5714285714286,69.2857142857143,281,75,"CMOS",64.6464646464647,750,"None",73.8095238095238,71.4285714285714,79,72.0779220779221,"Large sensor compact",224808
75.7692,57.1428571428571,"Fujifilm",NA,57.1428571428571,"2013","4896 x 3264",57.1428571428571,"1/4000 sec","Fujifilm X-M1",57.1428571428571,78.5714285714286,330,71.4285714285714,"CMOS",74.6753246753247,699,"None",57.1428571428571,71.4285714285714,77,78.5714285714286,"Rangefinder-style mirrorless",305721
76.6386,78.5714285714286,"Pentax","O-GPS1",68.5714285714286,"2013","4928 x 3264",85.7142857142857,"1/6000 sec","Pentax K-50",42.8571428571429,82,650,58.5714285714286,"CMOS",62.1212121212121,599,"Optional",76.1904761904762,78.5714285714286,79,69.3506493506493,"Compact SLR",895310
40,71.4285714285714,"Pentax",NA,50,"2013","4000 x 3000",42.8571428571429,"1/2000 sec","Pentax Q7",42.8571428571429,60,200,57.1428571428571,"CMOS",53.8961038961039,499,"None",69.0476190476191,57.1428571428571,70,49.3506493506493,"Rangefinder-style mirrorless",201144
NA,78.5714285714286,"Pentax","O-GPS1",68.5714285714286,"2013","4928 x 3264",85.7142857142857,"1/6000 sec","Pentax K-500",42.8571428571429,82,646,58.5714285714286,"CMOS",62.1212121212121,599,"Optional",76.1904761904762,78.5714285714286,79,69.3506493506493,"Compact SLR",895310
93.8962,78.5714285714286,"Olympus",NA,64.2857142857143,"2013","4608 x 3456",57.1428571428571,"1/8000 sec","Olympus PEN E-P5",57.1428571428571,74.4285714285714,420,71.4285714285714,"CMOS",64.1414141414141,999,"None",73.8095238095238,64.2857142857143,78,68.1818181818182,"Rangefinder-style mirrorless",311466
81.0938,76.4285714285714,"Sony",NA,82.4489795918367,"2013","5184 x 2920",54.4642857142857,"1/4000 sec","Sony Cyber-shot DSC-HX50V",86.25,70.7959183673469,272,78.7755102040816,"CMOS",64.8809523809524,450,"Built-in",87.0238095238095,68.75,81.875,69.1720779220779,"Compact",262656
87.6924,87.4285714285714,"Panasonic",NA,83.2857142857143,"2013","4608 x 3456",75,"1/4000 sec","Panasonic Lumix DMC-G6",89.4285714285714,78.9142857142857,390,74.0714285714286,"CMOS",72.9307359307359,749,"None",89,83.7142857142857,85.6,72.8311688311688,"SLR-style mirrorless",736270
79.7322,71.4285714285714,"Panasonic",NA,71.4285714285714,"2013","4000 x 3000",71.4285714285714,"1/4000 sec","Panasonic Lumix DMC-LF1",82.8571428571429,70.7142857142857,192,72.8571428571429,"CMOS",64.0692640692641,499,"None",85.7142857142857,71.4285714285714,81,67.5324675324675,"Compact",178808
93.5294,78.5714285714286,"Ricoh",NA,78.5714285714286,"2013","4928 x 3264",71.4285714285714,"1/4000 sec","Ricoh GR",28.5714285714286,75.5714285714286,245,67.8571428571429,"CMOS",66.2770562770563,799,"None",63.3333333333333,71.4285714285714,79,72.5974025974026,"Large sensor compact",249795
50,83.2142857142857,"Fujifilm",NA,57.1428571428571,"2013","4608 x 3456",61.7857142857143,"1/2000 sec","Fujifilm FinePix XP200",37.5,62.6785714285714,232,53.5714285714286,"CMOS",63.9646464646465,299,"None",69.3452380952381,76.7857142857143,76,63.474025974026,"Compact",247080
86.2222,57.1428571428571,"Canon","via GPE2",78.5714285714286,"2013","5184 x 3456",71.4285714285714,"1/4000 sec","Canon EOS Rebel SL1 (EOS 100D)",68.5714285714286,64.2857142857143,407,71.4285714285714,"CMOS",57.5036075036075,799,"Optional",67.6190476190476,85.7142857142857,78,51.2987012987013,"Compact SLR",734643
82.5,57.1428571428571,"Canon","via GPE2",78.5714285714286,"2013","5184 x 3456",67.1428571428571,"1/4000 sec","Canon EOS 700D (EOS Rebel T5i / EOS Kiss X7i)",57.1428571428571,64.2857142857143,580,71.4285714285714,"CMOS",56.7821067821068,899,"Optional",64.2857142857143,85.7142857142857,76,51.2987012987013,"Compact SLR",1050700
77.8064,78.5714285714286,"Nikon","GP-1",71.4285714285714,"2013","4928 x 3264",42.8571428571429,"1/2000 sec","Nikon Coolpix A",28.5714285714286,75.5714285714286,299,71.4285714285714,"CMOS",66.6666666666667,1100,"Optional",52.3809523809524,57.1428571428571,75,72.5974025974026,"Large sensor compact",284160
72.5,66.0714285714286,"Nikon",NA,82.5814275814276,"2013","4000 x 3000",55.3571428571429,"1/4000 sec","Nikon Coolpix P330",62.5,55.3571428571429,200,72.3841698841699,"CMOS",50.0744047619048,380,"Built-in",66.9642857142857,67.8571428571429,72,51.7857142857143,"Compact",191168
86.0402,82.8571428571429,"Nikon","GP-1",82.8571428571429,"2013","6000 x 4000",85.7142857142857,"1/8000 sec","Nikon D7100",50,87.5714285714286,765,67.8571428571429,"CMOS",75.2525252525252,1199,"Optional",78.5714285714286,85.7142857142857,85,72.2077922077922,"Mid-size SLR",1105952
73.3334,71.4285714285714,"Sony",NA,73.5714285714286,"2013",NA,40,NA,"Sony Cyber-shot DSC-HX300",87.1428571428571,75.5714285714286,NA,74.1071428571429,"CMOS",63.968253968254,499,"None",80.9523809523809,65.7142857142857,80.4,69.5064935064935,"SLR-like (bridge)",NA
100,76.4285714285714,"Sony",NA,82.4489795918367,"2013","4896 x 3672",54.4642857142857,"1/1600 sec","Sony Cyber-shot DSC-WX300",86.25,70.7959183673469,166,78.7755102040816,"CMOS",64.8809523809524,329,"None",87.0238095238095,68.75,81.875,69.1720779220779,"Compact",132000
NA,64.2857142857143,"Sony",NA,80.7818270165209,"2013",NA,42.8571428571429,NA,"Sony Cyber-shot DSC-TX30",64.2857142857143,78.4691963365433,NA,77.3856016432547,"CMOS",58.3333333333333,349,"None",64.2857142857143,50,70,64.2857142857143,"Ultracompact",NA
100,71.4285714285714,"Pentax",NA,75.3781512605042,"2013","4608 x 3456",64.2857142857143,"1/4000 sec","Pentax WG-3 GPS",50,57.1428571428571,238,63.8415366146459,"CMOS",58.1845238095238,349,"Built-in",64.2857142857143,64.2857142857143,72,64.2857142857143,"Compact",264000
60,71.4285714285714,"Pentax",NA,75.3781512605042,"2013","4608 x 3456",64.2857142857143,"1/4000 sec","Pentax WG-3",50,57.1428571428571,230,63.8415366146459,"CMOS",58.1845238095238,299,"None",57.1428571428571,64.2857142857143,71,67.8571428571429,"Compact",261888
45.5556,57.1428571428571,"Nikon",NA,82.5814275814276,"2013","4608 x 3456",64.2857142857143,"1/1500 sec","Nikon Coolpix AW110",64.2857142857143,55.3571428571429,193,72.3841698841699,"CMOS",58.3333333333333,349,"Built-in",67.8571428571429,64.2857142857143,73,53.5714285714286,"Compact",178750
95,76.0714285714286,"Canon",NA,73.4285714285714,"2013","4000 x 3000",63.9285714285714,"1/2000 sec","Canon PowerShot ELPH 330 HS (IXUS 255 HS)",61.7857142857143,67.0285714285714,144,72.1428571428571,"CMOS",63.9338699494949,179,"None",66.1904761904762,73.3928571428571,77,64.9512987012987,"Compact",124936
80,79.5238095238095,"Olympus",NA,75.8234126984127,"2013","4608 x 3456",65.7142857142857,"1/2000 sec","Olympus SZ-15",61.9047619047619,75,250,71.7460317460317,"CCD",57.1428571428571,199,"Built-in",76.1904761904762,64.2857142857143,76.6666666666667,57.1428571428571,"Compact",NA
80.5556,92.8571428571429,"Fujifilm",NA,57.1428571428571,"2013","4000 x 3000",50,"1/4000 sec","Fujifilm X20",57.1428571428571,71.4285714285714,353,53.5714285714286,"CMOS",66.8154761904762,599,"None",64.2857142857143,78.5714285714286,77,57.1428571428571,"Compact",466830
92.0238,71.4285714285714,"Fujifilm",NA,72.5961538461539,"2013","4608 x 3456",71.4285714285714,NA,"Fujifilm FinePix HS50 EXR",50,57.1428571428571,NA,67.7672327672328,"CMOS",42.8571428571429,549,"None",71.4285714285714,71.4285714285714,71,42.8571428571429,"SLR-like (bridge)",NA
80,71.4285714285714,"Fujifilm",NA,72.5961538461539,"2013",NA,71.4285714285714,NA,"Fujifilm FinePix SL1000",50,57.1428571428571,NA,67.7672327672328,"CMOS",42.8571428571429,399,"None",71.4285714285714,71.4285714285714,71,42.8571428571429,"SLR-like (bridge)",NA
NA,71.4285714285714,"Fujifilm",NA,72.5961538461539,"2013",NA,71.4285714285714,NA,"Fujifilm FinePix S8200",50,57.1428571428571,NA,67.7672327672328,"CMOS",42.8571428571429,299,"None",71.4285714285714,71.4285714285714,71,42.8571428571429,"SLR-like (bridge)",NA
NA,71.4285714285714,"Fujifilm",NA,72.5961538461539,"2013",NA,71.4285714285714,NA,"Fujifilm FinePix S8300",50,57.1428571428571,NA,67.7672327672328,"CMOS",42.8571428571429,309,"None",71.4285714285714,71.4285714285714,71,42.8571428571429,"SLR-like (bridge)",NA
NA,83.2142857142857,"Fujifilm",NA,57.1428571428571,"2013","4608 x 3440",61.7857142857143,NA,"Fujifilm FinePix T550",37.5,62.6785714285714,NA,53.5714285714286,"CCD",63.9646464646465,159,"None",69.3452380952381,76.7857142857143,76,63.474025974026,"Compact",NA
84.2858,85.7142857142857,"Pentax",NA,75.3781512605042,"2013","4000 x 3000",64.2857142857143,"1/8000 sec","Pentax MX-1",57.1428571428571,57.1428571428571,391,63.8415366146459,"CMOS",66.8154761904762,499,"None",53.5714285714286,60,74,60.7142857142857,"Compact",379542
NA,60.7142857142857,"Samsung","GPS10",64.2857142857143,"2013","5472 x 3648",67.8571428571429,"1/6000 sec","Samsung NX300M",69.2857142857143,76.0714285714286,331,66.7857142857143,"CMOS",67.3160173160173,749,"Optional",72.6190476190476,59.2857142857143,77.5,70.7792207792208,"Rangefinder-style mirrorless",320128
87.7272,60.7142857142857,"Samsung","GPS10",64.2857142857143,"2013","5472 x 3648",67.8571428571429,"1/6000 sec","Samsung NX300",69.2857142857143,76.0714285714286,331,66.7857142857143,"CMOS",67.3160173160173,749,"Optional",72.6190476190476,59.2857142857143,77.5,70.7792207792208,"Rangefinder-style mirrorless",320128
89.3334,90.4761904761905,"Nikon","GP-N100 GPS unit",88.8095238095238,"2012","4608 x 3072",85,"1/4000 sec","Nikon 1 V2",81.4285714285714,91.4761904761905,278,71.7857142857143,"CMOS",81.048581048581,899,"Optional",84.5238095238095,86.1904761904762,88.3333333333333,83.008658008658,"SLR-style mirrorless",411148
88.7656,57.1428571428571,"Canon",NA,76.6235827664399,"2012","4000 x 3000",64.2857142857143,"1/2000 sec","Canon PowerShot SX50 HS",57.1428571428571,74.2857142857143,595,71.9242630385488,"CMOS",50,429,"None",71.4285714285714,57.1428571428571,72,57.1428571428571,"SLR-like (bridge)",1134306
92.0132,68.5714285714286,"Canon","Image tagging and tracking modes",92.8571428571429,"2012","5472 x 3648",78.5714285714286,"1/4000 sec","Canon EOS 6D",42.8571428571429,86.2857142857143,770,75,"CMOS",65.8152958152958,2,"Built-in",73.8095238095238,78.5714285714286,83,85.7142857142857,"Mid-size SLR",1142745
84.124,71.4285714285714,"Nikon","GP-1",92.8571428571429,"2012","6016 x 4016",85.7142857142857,"1/4000 sec","Nikon D600",71.4285714285714,87.7142857142857,850,67.8571428571429,"CMOS",73.0880230880231,2099,"Optional",78.5714285714286,64.2857142857143,87,87.6623376623377,"Mid-size SLR",1306506
75.0104,64.2857142857143,"Sony",NA,75.7142857142857,"2012","4912 x 3264",71.4285714285714,"1/4000 sec","Sony Alpha NEX-6",78.5714285714286,74.1428571428571,345,75,"CMOS",63.2756132756133,749,"None",69.0476190476191,64.2857142857143,78,66.8831168831169,"Rangefinder-style mirrorless",345720
91.9658,71.4285714285714,"Sony",NA,92.8571428571429,"2012","6000 x 4000",71.4285714285714,"1/8000 sec","Sony Alpha a99",82.8571428571429,87.7142857142857,812,60.7142857142857,"CMOS",71.6305916305916,2,"Built-in",75.7142857142857,78.5714285714286,84,87.2727272727273,"Mid-size SLR",1272726
91.7142,85.7142857142857,"Sony",NA,85.7142857142857,"2012","6000 x 4000",42.8571428571429,"1/4000 sec","Sony Cyber-shot DSC-RX1",14.2857142857143,83.7142857142857,482,71.4285714285714,"CMOS",70.9235209235209,2,"None",66.6666666666667,71.4285714285714,79,79.2207792207792,"Large sensor compact",514150
90,78.5714285714286,"Pentax","O-GPS1",82.8571428571429,"2012","4928 x 3264",71.4285714285714,"1/8000 sec","Pentax K-5 II",50,76.4285714285714,760,71.4285714285714,"CMOS",64.2857142857143,1,"Optional",83.8095238095238,78.5714285714286,80,75.4545454545455,"Mid-size SLR",927611
98.3334,78.5714285714286,"Pentax","O-GPS1",82.8571428571429,"2012","4928 x 3264",71.4285714285714,"1/8000 sec","Pentax K-5 IIs",50,77.7142857142857,760,71.4285714285714,"CMOS",65.3679653679654,1,"Optional",83.8095238095238,78.5714285714286,81,73.3766233766234,"Mid-size SLR",927611
83.9584,80,"Fujifilm",NA,71.4285714285714,"2012","4896 x 3264",64.2857142857143,"1/4000 sec","Fujifilm X-E1",42.8571428571429,81.8571428571429,350,71.4285714285714,"CMOS",74.8917748917749,1,"None",50.9523809523809,74.2857142857143,79,75.3246753246753,"Rangefinder-style mirrorless",367650
67.3334,74.1269841269841,"Sony",NA,72.8571428571429,"2012","4912 x 3264",74.6031746031746,"1/4000 sec","Sony Alpha NEX-5R",78.4126984126984,83.7460317460317,276,77.8571428571429,"CMOS",75.5988455988456,750,"None",76.984126984127,58.7301587301587,82,79.5093795093795,"Rangefinder-style mirrorless",255411
96.7858,78.5714285714286,"Nikon",NA,82.5814275814276,"2012","4000 x 3000",50,"1/4000 sec","Nikon Coolpix P7700",64.2857142857143,55.3571428571429,392,72.3841698841699,"CMOS",70.5357142857143,499,"Optional",71.4285714285714,71.4285714285714,75,60.7142857142857,"Compact",434350
73.3334,71.924033677765,"Nikon",NA,82.5814275814276,"2012","3648 x 2736",62.6905308621727,NA,"Nikon Coolpix S01",64.9342572850036,70.7673992673993,96,72.3841698841699,"CCD",64.7019524491539,179,"None",74.6842026133071,74.7501503471653,79.1653272101033,66.4510489510489,"Ultracompact",68068
76.6666,71.4285714285714,"Nikon",NA,82.5814275814276,"2012","4608 x 3456",28.5714285714286,"1/4000 sec","Nikon Coolpix S800c",57.1428571428571,55.3571428571429,184,72.3841698841699,"CMOS",28.5714285714286,349,"Built-in",64.2857142857143,78.5714285714286,67,35.7142857142857,"Compact",179820
100,79.5238095238095,"Olympus",NA,75.8234126984127,"2012","4288 x 3216",65.7142857142857,"1/2000 sec","Olympus Stylus SP-820UZ",61.9047619047619,75,485,71.7460317460317,"CMOS",57.1428571428571,329,"None",76.1904761904762,64.2857142857143,76.6666666666667,57.1428571428571,"Compact",NA
65,74.2857142857143,"Nikon",NA,68.5714285714286,"2012","3872 x 2592",28.5714285714286,NA,"Nikon 1 J2",57.1428571428571,65.1428571428571,238,72.8571428571429,"CMOS",61.8326118326118,549,"None",76.1904761904762,71.4285714285714,76,45.4545454545455,"Rangefinder-style mirrorless",193980
81.0582,72.2857142857143,"Canon","via GPE2",68.5714285714286,"2012","5184 x 3456",73.1428571428571,"1/4000 sec","Canon EOS M",54.2857142857143,79.4571428571429,298,71.7142857142857,"CMOS",70.051948051948,799,"Optional",66.2857142857143,77.1428571428571,79.6,66.2077922077922,"Rangefinder-style mirrorless",230208
76.5384,57.1428571428571,"Canon","via GPE2",78.5714285714286,"2012","5184 x 3456",71.4285714285714,"1/4000 sec","Canon EOS Rebel T4i (EOS 650D / EOS Kiss X6i)",57.1428571428571,67.7142857142857,575,71.4285714285714,"CMOS",57.6479076479077,849,"Optional",64.2857142857143,85.7142857142857,77,56.4935064935065,"Compact SLR",1050700
